1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
8,6,17,9,11,17,14,21,22,19,30,16,17,19,25,26,26,27,21,23,26,25,23,30,29,30,26,24,25,27,28,32,29,26,33,25,38,32,29,27,28,39,37,33,33,29,39,34,31,32,35,29,36,36,32,35,47,44,47,43,51,44,47,54,53,42,40,51,48,59,54,52,54,47,49,52,46,48,37,48,57,44,47,46,52,53,55,55,51,57,56,53,54,55,51,57,57,47,56,56
