1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
-495.0,-299.0,-7150.0,-412.0,-85.0,49.0,68.0,66.0,77.0,75.0,64.0,75.0,79.0,75.0,80.0,77.0,79.0,77.0,78.0,71.0,75.0,71.0,73.0,75.0,76.0,66.0,79.0,74.0,75.0,76.0,75.0,72.0,72.0,76.0,77.0,77.0,74.0,80.0,74.0,78.0,77.0,78.0,79.0,80.0,71.0,78.0,74.0,78.0,76.0,70.0,77.0,76.0,71.0,71.0,78.0,66.0,76.0,56.0,76.0,78.0,65.0,70.0,74.0,72.0,75.0,77.0,76.0,71.0,74.0,76.0,73.0,78.0,75.0,66.0,66.0,79.0,72.0,74.0,75.0,74.0,77.0,77.0,71.0,73.0,78.0,72.0,71.0,79.0,77.0,78.0,74.0,79.0,73.0,72.0,75.0,67.0,79.0,81.0,75.0,75.0
