1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
5,9,10,11,13,16,17,18,23,24,30,28,33,33,39,37,45,47,44,46,46,55,52,56,60,59,61,62,67,67,72,78,77,78,77,80,88,84,87,93,89,93,99,97,105,101,106,108,108,115,113,119,119,128,124,127,126,129,130,134,145,137,142,142,145,146,150,154,150,159,161,159,160,167,167,166,174,173,172,179,182,183,184,187,198,195,192,198,201,204,202,207,209,210,215,216,229,248,225,228
