1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
118,13,51,69,42,16,40,11,10,11,16,14,17,9,9,101,11,30,21,13,16,17,11,27,28,10,18,10,12,12,16,11,33,9,9,31,37,17,43,19,12,13,50,10,26,13,18,19,35,18,13,22,40,18,12,9,12,11,21,21,13,17,17,12,26,11,15,19,27,9,50,11,27,17,56,17,11,23,29,9,14,21,14,12,10,10,12,33,100,17,10,22,44,10,19,21,22,10,10,9
